best_seller,course_rating_avarage,course_price,num_of_buyers_students,amount_of_instructor_studnets,num_articles,video_time_length,number_of_languages,last_update,instructor_rank,amount_of_what_you_will_learn_count,amount_of_requirments_count,amount_of_companies_support,course_rating_amount
0,4.5,59.9,52,747,1,4.5,2,580,4.7,11,6,0,7
0,3.5,59.9,2896,800166,1,6.0,2,1945,4.2,6,5,0,115
0,3.8,59.9,3057,9617,6,4.5,2,30,4.0,6,7,0,67
0,4.3,59.9,1053,1053,1,4.5,2,150,4.3,5,6,0,6
0,3.8,59.9,696,72819,1,7.0,2,1280,3.9,4,6,0,11
0,3.9,59.9,4453,147915,1,10.5,2,2160,4.2,6,6,0,204
0,4.2,59.9,192,2052,4,5.0,2,730,4.0,15,6,0,34
0,4.4,59.9,3899,8374,5,4.0,2,550,4.2,16,6,0,13
0,4.2,59.9,49,49,3,14.0,2,915,4.2,11,5,0,12
0,3.9,59.9,1800,39618,1,6.5,2,975,4.3,1,5,0,79
0,4.2,59.9,254,21672,10,8.5,2,1245,4.3,6,6,0,16
0,4.1,59.9,50,81,1,2.0,2,820,4.1,10,6,0,9
0,3.9,59.9,5779,5779,2,5.0,2,2495,3.9,4,5,0,755
0,4.0,59.9,112,8229,1,15.0,2,730,4.3,10,6,0,10
0,3.5,59.9,5296,36910,2,2.5,2,1310,3.9,24,6,0,59
0,4.4,59.9,413,24369,2,8.0,2,1155,4.2,5,6,5,69
0,4.2,59.9,40346,246098,2,2.0,2,700,4.2,10,5,0,501
0,4.9,59.9,3706,163895,2,17.5,2,30,4.6,7,6,5,349
0,4.7,59.9,180,852,2,12.0,2,60,4.7,7,5,0,21
0,4.8,59.9,1326,3324,19,10.5,2,30,4.7,7,6,5,176
0,4.4,59.9,197,1490,13,14.5,5,30,4.5,20,5,0,17
0,4.6,59.9,17625,17625,32,12.5,2,365,4.6,3,8,0,314
0,3.9,59.9,193,3158,197,19.0,2,30,4.2,9,6,0,36
0,4.7,59.9,13464,52669,15,12.5,2,60,4.6,4,6,5,868
0,4.2,59.9,344,2724,4,13.0,2,120,4.3,12,7,0,60
0,3.7,59.9,24178,39607,1,13.0,2,1645,4.0,9,6,0,1172
0,4.3,59.9,353,1004,30,12.5,2,640,3.9,8,5,0,107
0,4.9,59.9,2123,2572,7,10.5,2,150,4.6,14,6,0,30
0,4.1,59.9,61174,5741,1,3.5,2,305,4.2,10,6,0,202
0,4.6,59.9,6853,29112,8,6.0,2,305,4.5,7,6,0,161
0,4.7,59.9,3161,156123,212,30.0,2,30,4.6,4,6,0,82
0,3.7,59.9,597,89616,6,5.5,2,215,4.0,10,6,0,73
0,4.5,59.9,719,719,8,13.5,2,2010,4.5,4,6,0,91
0,4.4,59.9,3491,82345,4,5.0,2,275,4.4,7,6,5,703
0,4.6,59.9,35637,42430,2,5.0,2,395,4.5,5,7,0,431
0,4.3,59.9,316,2724,1,3.5,2,120,4.3,9,6,0,46
0,3.7,59.9,2531,2531,1,6.5,2,1280,3.7,4,7,0,200
1,4.3,59.9,1140,178580,34,21.5,2,60,4.5,4,6,0,125
0,4.4,59.9,1770,4,1,5.5,2,150,4.2,30,5,0,18
0,4.8,59.9,30179,85749,4,4.5,2,395,4.5,6,7,0,413
0,4.5,59.9,22080,22080,17,23.0,2,550,4.5,10,6,0,68
0,4.4,59.9,25690,247579,2,23.0,2,60,4.3,32,6,0,399
0,4.0,59.9,1514,2886,9,3.5,2,1310,3.8,3,6,0,167
0,4.6,59.9,23163,14,7,9.5,2,305,4.5,10,6,5,350
0,3.5,59.9,20628,20770,4,14.0,2,365,3.8,14,6,0,144
0,4.1,59.9,2996,2996,1,19.0,2,2435,4.1,4,6,0,89
1,4.3,59.9,3082,6,5,10.5,2,215,4.4,17,6,5,301
0,4.5,59.9,998,1092,1,1.5,2,1095,4.5,6,5,0,332
1,4.4,59.9,1370,232473,10,9.5,2,120,4.5,8,6,0,124
0,4.4,59.9,475,475,4,5.5,2,580,4.4,8,6,0,84
0,4.1,59.9,272,8514,7,6.0,2,120,4.1,6,7,0,39
0,4.6,59.9,110,21672,18,21.5,2,1430,4.3,6,6,0,6
0,3.9,59.9,129,2222,1,4.5,2,60,4.0,9,6,0,15
0,3.5,59.9,5072,2493,2,1.0,2,305,4.1,7,6,0,33
0,4.1,59.9,45,45,4,1.0,2,640,4.1,5,6,0,13
0,3.6,59.9,1944,5249,6,5.5,2,760,4.0,4,6,0,39
0,4.7,59.9,6018,26895,36,1.5,2,120,4.5,4,6,0,16
0,3.9,59.9,12705,179760,1,22.0,2,305,4.2,7,9,0,125
0,4.2,59.9,640,1490,26,23.5,5,30,4.5,10,5,0,58
0,4.5,59.9,354,1294476,1,4.0,2,1975,4.3,3,6,0,30
0,4.3,59.9,2431,135521,9,8.5,2,120,4.6,5,6,5,263
0,4.4,59.9,12963,15749,5,5.0,2,760,4.3,14,8,0,409
0,4.1,59.9,20565,52542,12,10.5,6,820,4.4,15,6,0,3521
0,4.5,59.9,24808,76560,4,1.5,2,60,4.5,4,6,0,171
0,4.7,59.9,16831,14,1,1.0,2,335,4.5,10,6,0,67
0,3.8,59.9,5218,30606,2,3.0,2,275,4.0,6,6,0,34
0,3.9,59.9,1020,99920,6,7.0,2,215,3.7,8,6,0,41
0,4.5,59.9,1737,278933,3,4.5,2,150,4.5,6,5,0,8
0,4.0,59.9,29349,51910,1,2.5,2,730,4.2,10,5,0,307
0,4.5,59.9,15482,160571,1,9.0,2,215,4.4,5,5,0,113
0,4.6,59.9,2605,39618,1,5.0,2,425,4.3,1,5,0,7
0,4.3,59.9,6214,160571,2,3.0,2,215,4.4,6,6,0,87
0,4.0,59.9,994,41673,2,4.0,2,30,4.5,5,5,0,7
0,4.3,59.9,629,725313,1,17.5,2,365,4.1,9,5,0,35
0,4.6,59.9,37257,416,1,2.5,2,245,4.6,5,6,0,416
0,4.3,59.9,46475,234398,12,7.5,2,640,4.1,11,7,0,265
0,3.7,59.9,20698,43812,1,17.5,2,335,3.8,10,7,0,354
0,3.8,59.9,1106,54049,2,6.5,2,90,4.4,8,6,0,20
0,4.2,59.9,21922,300513,1,2.5,2,30,3.9,4,5,0,57
0,4.7,59.9,145,145,1,1.5,2,1735,4.7,4,7,0,32
0,4.0,59.9,13612,47471,1,11.5,2,580,4.0,3,6,0,88
0,4.5,59.9,150,187,5,7.0,2,305,4.5,7,5,0,23
0,4.2,59.9,3480,160571,3,2.0,2,215,4.4,10,5,0,324
0,3.6,59.9,12178,126609,1,2.0,2,275,3.8,6,6,0,73
0,3.7,59.9,3031,725313,1,4.0,2,365,4.1,9,6,0,69
0,3.6,59.9,266,19912,2,4.0,2,335,4.4,4,7,0,13
0,4.5,59.9,1276,12428,1,3.5,2,1610,4.4,4,5,0,372
0,3.8,59.9,30034,725313,1,8.0,2,365,4.1,26,6,0,509
0,4.0,59.9,315,960,11,3.5,2,455,3.8,4,7,0,29
0,4.1,59.9,8221,198010,13,10.5,2,2340,4.2,6,6,0,277
0,4.0,59.9,4848,725313,1,2.0,2,365,4.1,14,6,0,43
0,4.0,59.9,102,268,5,6.5,2,120,4.5,6,6,0,16
0,4.3,59.9,561,563,13,2.5,2,1765,4.3,5,6,0,63
0,4.2,59.9,2885,725313,10,19.0,2,215,4.1,13,6,0,10
0,4.2,59.9,4251,4251,2,5.0,2,515,4.2,8,5,0,25
0,4.3,59.9,2011,17609,7,6.0,2,1005,4.3,4,5,0,71
0,4.1,59.9,61,21672,6,5.0,2,515,4.3,4,6,0,11
0,4.0,59.9,234,21672,2,6.0,2,455,4.3,4,6,0,21
0,3.7,59.9,711,295746,13,17.0,2,515,4.5,7,6,0,63
0,4.1,59.9,5903,160571,1,3.0,2,215,4.4,8,5,0,157
0,4.3,59.9,7344,8895,1,19.5,2,185,4.4,6,5,0,27
0,3.7,59.9,558,21672,14,17.5,2,1490,4.3,3,6,0,43
0,4.0,59.9,14554,93149,11,31.0,2,305,4.2,4,6,0,77
0,4.4,59.9,146,21672,6,29.5,2,1610,4.3,12,6,0,9
0,3.9,59.9,327,650,3,4.0,2,215,4.0,5,5,0,23
0,4.1,59.9,12252,12494,6,2.5,2,275,4.1,9,5,0,34
0,3.7,59.9,748,147915,1,3.5,2,1550,4.2,1,6,0,35
0,3.9,59.9,622,27586,1,3.5,2,365,4.0,13,5,0,14
0,4.2,59.9,3427,725313,1,1.5,2,365,4.1,11,5,0,16
0,4.3,59.9,56,56,1,2.0,2,275,4.3,8,6,0,12
0,3.9,59.9,110,8210,1,4.5,2,730,4.3,8,5,0,24
0,4.3,59.9,19996,725313,1,2.0,2,365,4.1,12,5,0,68
0,3.9,59.9,2007,147924,4,2.0,2,1005,3.9,9,6,0,253
0,3.7,59.9,3076,4923,3,5.0,2,850,4.1,5,7,0,25
0,4.0,59.9,2076,247579,2,4.0,2,60,4.3,12,6,0,19
0,4.1,59.9,8332,128349,1,1.0,2,335,3.9,4,6,0,24
0,4.6,59.9,6618,232473,5,14.0,2,245,4.5,12,6,5,611
0,3.8,59.9,134,231003,7,1.0,2,1855,4.2,4,6,0,22
0,4.7,59.9,840,1984,9,6.5,2,30,4.7,3,6,0,90
0,4.5,59.9,2160,7032,13,2.0,2,215,4.3,7,5,0,21
0,4.7,59.9,1008,12888,151,10.0,2,60,4.6,6,6,0,110
1,4.4,59.9,21862,156123,106,28.0,2,60,4.6,4,6,0,59
0,5.0,59.9,100,8757,3,19.0,2,90,4.5,11,6,0,7
1,4.8,59.9,2873,70483,38,19.0,2,30,4.7,14,6,0,122
0,4.6,59.9,42,2724,2,9.5,2,120,4.3,11,5,0,5
1,4.5,59.9,217,6571,5,5.0,2,305,4.6,6,6,0,30
0,4.9,59.9,93,268,4,6.5,2,120,4.5,6,6,0,8
0,4.8,59.9,106,748,1,5.5,2,215,4.8,12,7,0,14
0,4.9,59.9,7582,7582,23,8.5,2,30,4.9,9,6,0,26
0,4.5,59.9,19,19,8,4.5,2,550,4.5,4,7,0,4
0,4.3,59.9,1808,40525,12,11.0,2,60,4.2,6,6,0,210
0,4.7,59.9,42276,2030,1,4.5,2,640,4.2,26,5,0,768
0,4.5,59.9,110,16394,2,4.0,2,850,4.2,6,6,0,5
0,4.8,59.9,1110,11,3,13.0,2,215,4.8,7,6,0,11
0,4.6,59.9,18282,2098704,4,8.5,2,30,4.6,9,5,5,2441
0,4.9,59.9,110,268,4,6.5,2,60,4.5,6,6,0,6
0,4.9,59.9,69,69,17,6.5,2,60,4.9,11,6,0,9
0,4.6,59.9,41463,339,107,30.0,2,60,4.4,4,6,0,133
0,4.8,59.9,2230,1107,2,4.5,2,30,4.5,6,6,0,50
0,4.7,59.9,1129,58066,10,14.5,2,215,4.4,19,5,0,128
0,4.2,59.9,979,4122,10,13.5,2,30,4.5,8,8,5,48
0,3.4,59.9,12476,27208,4,3.5,2,425,4.1,17,5,0,123
0,4.2,59.9,5142,65794,13,21.0,2,395,4.4,9,8,0,126
0,4.9,59.9,4723,12,17,4.5,2,335,4.6,10,5,0,151
0,4.0,59.9,1639,36496,2,4.5,2,335,4.4,2,6,5,144
0,4.7,59.9,1340,225,1,3.0,2,90,4.5,8,6,0,194
0,5.0,59.9,54,67,1,3.5,2,485,5.0,12,6,0,3
0,4.4,59.9,3776,64615,11,4.5,2,550,4.4,10,7,0,100
0,3.9,59.9,76,581135,2,6.0,2,365,4.5,11,6,0,9
0,4.9,59.9,3411,160571,2,2.5,2,215,4.4,8,5,0,92
0,5.0,59.9,23,21672,2,6.0,2,455,4.3,3,6,0,2
0,4.3,59.9,2485,61264,4,10.5,2,30,4.4,6,6,0,586
0,4.4,59.9,2429,2429,3,17.5,2,30,4.4,8,7,0,60
0,4.8,59.9,22452,725313,3,5.5,2,335,4.1,6,6,0,47
0,4.4,59.9,1553,180,1,4.0,2,275,4.0,9,5,0,10
0,4.1,59.9,12037,15567,7,7.0,2,365,4.0,5,6,0,138
0,4.7,59.9,307,61264,3,7.0,2,30,4.4,5,6,0,13
0,4.7,59.9,27532,58986,34,19.5,2,215,3.9,8,6,0,371
0,4.4,59.9,2535,82065,5,7.0,2,30,4.2,8,6,0,12
0,4.3,59.9,3122,343571,35,7.0,2,1610,4.5,4,5,0,100
1,4.5,59.9,1473,30002,8,8.0,2,150,4.5,9,6,5,45
0,4.6,59.9,2230,33472,16,7.5,2,30,4.3,7,6,0,293
0,4.2,59.9,25162,725313,2,9.5,2,365,4.1,14,6,0,107
0,4.5,59.9,262,83,4,9.5,2,215,4.5,7,6,0,20
0,4.1,59.9,61,27586,11,13.5,2,365,4.0,14,6,0,6
0,3.8,59.9,464,167970,21,26.5,2,485,4.0,13,6,0,78
0,3.8,59.9,465,167970,21,26.5,2,485,4.0,13,6,0,78
0,4.0,59.9,1640,36513,2,4.5,2,335,4.4,2,6,5,146
0,4.5,59.9,1425,76576,2,3.5,2,60,4.5,10,6,0,230
0,4.0,59.9,29752,49710,1,2.0,2,640,4.1,6,5,0,572
0,4.4,59.9,89,66612,1,7.5,2,30,4.0,4,6,0,9
0,4.2,59.9,286070,1263704,5,11.5,2,580,4.2,9,5,0,3916
0,4.5,59.9,24295,725433,3,5.5,2,335,4.1,9,6,0,112
0,3.8,59.9,537,244898,8,12.0,2,610,4.1,13,6,0,10
0,4.3,59.9,4380,232561,3,3.5,2,90,4.5,6,6,0,37
0,4.5,59.9,2780,160601,2,4.0,2,215,4.4,8,5,0,55
0,4.6,59.9,3230,8211,1,6.0,2,730,4.3,6,5,0,54
0,4.3,59.9,18257,156655,57,29.0,2,60,4.6,6,5,0,30
0,4.2,59.9,21416,725433,2,4.0,2,365,4.1,10,5,0,64
0,4.3,59.9,2485,61310,4,10.5,2,30,4.4,6,6,0,586
0,4.5,59.9,41,187,10,2.5,2,305,4.6,8,5,0,10
0,4.5,59.9,5884,5884,1,8.5,2,305,4.5,10,6,0,8
0,4.6,59.9,59892,725433,1,3.0,2,365,4.1,7,5,0,540
0,3.8,59.9,5344,10296,8,2.5,2,850,4.5,19,7,0,22
0,4.8,59.9,22453,725433,3,5.5,2,335,4.1,6,6,0,47
0,4.1,59.9,8151,10359,1,6.0,2,975,3.8,7,6,0,113
0,4.4,59.9,30703,725433,2,2.0,2,365,4.1,9,6,0,186
0,4.1,59.9,218,725433,10,7.0,2,365,4.1,13,6,0,28
0,4.1,59.9,2958,2963,8,3.0,2,1975,4.1,4,6,0,220
0,4.5,59.9,170,12945,1,1.5,2,150,4.1,3,5,0,30
0,3.9,59.9,11962,128355,1,1.0,2,335,3.9,4,6,0,38
0,3.8,59.9,3842,59694,1,2.5,2,975,4.3,6,6,0,63
0,4.4,59.9,5114,160601,2,1.5,2,215,4.4,10,5,0,368
0,3.6,59.9,322,71411,6,2.0,2,1035,3.8,6,8,0,44
0,4.3,59.9,2011,17611,7,6.0,2,1005,4.3,4,5,0,71
0,3.9,59.9,1247,82073,7,14.5,2,30,4.2,6,6,0,23
0,4.0,59.9,17694,125871,3,6.5,2,790,4.2,12,5,0,206
0,4.4,59.9,174,82073,7,10.5,2,30,4.2,7,6,0,24
0,4.4,59.9,81,21686,12,16.5,2,790,4.3,23,6,0,5
0,4.6,59.9,2049,31426,15,7.0,2,120,4.6,9,6,0,19
0,3.8,59.9,118,118,7,11.5,2,485,3.8,12,7,0,41
0,4.5,59.9,4243,725433,1,2.0,2,365,4.1,14,6,0,21
0,4.3,59.9,775,231022,37,1.0,2,880,4.2,4,6,0,114
0,4.2,59.9,5904,725433,2,2.5,2,335,4.1,13,6,0,79
0,4.1,59.9,9381,725433,5,20.0,2,305,4.1,13,6,0,35
0,4.4,59.9,4366,39974,2,3.5,2,215,4.4,3,6,0,70
0,4.5,59.9,54,21686,10,7.0,2,1430,4.3,7,6,0,8
0,4.3,59.9,2762,43816,1,3.5,2,670,3.8,3,7,0,46
0,4.0,59.9,47093,105,3,6.0,2,215,4.6,11,5,5,1431
0,4.4,59.9,3774,725433,3,2.0,2,365,4.1,12,5,0,23
0,4.4,59.9,1951,725433,1,1.5,2,185,4.1,7,6,0,7
0,4.3,59.9,9139,243,2,1.0,2,760,4.3,2,5,0,71
0,4.6,59.9,7207,72826,1,4.5,2,1280,3.9,3,6,0,1217
0,3.9,59.9,2073,82073,8,12.0,2,30,4.2,4,6,0,215
0,4.2,59.9,1794,862,1,3.5,2,150,4.2,4,6,0,17
0,4.6,59.9,11640,725433,1,2.0,2,365,4.1,13,5,0,53
0,4.4,59.9,90,97,5,2.0,2,335,4.5,4,6,0,7
0,4.5,59.9,60,2192,1,1.0,2,760,3.8,5,5,0,9
0,4.0,59.9,2520,725433,3,2.0,2,185,4.1,6,5,0,6
0,4.1,59.9,179,82377,1,5.5,2,245,4.4,5,5,0,23
0,4.4,59.9,157,21686,13,14.5,2,1490,4.3,6,6,0,17
0,4.4,59.9,22719,15070,1,1.5,2,215,4.0,10,6,0,73
0,4.4,59.9,82,167970,10,5.0,2,335,4.0,13,6,0,3
0,4.2,59.9,1132,21686,9,7.0,2,1245,4.3,4,6,0,129
0,3.4,59.9,235,4526,1,11.0,2,275,4.2,20,7,0,29
0,4.2,59.9,7607,160601,1,8.0,2,215,4.4,12,5,0,74
0,3.5,59.9,10840,126663,1,1.5,2,275,3.8,4,6,0,70
0,4.1,59.9,123,21686,3,6.0,2,485,4.3,3,6,0,13
0,4.3,59.9,102,28113,3,7.5,2,790,4.5,3,6,0,5
0,4.0,59.9,158,21686,6,7.0,2,1460,4.3,4,6,0,13
0,3.9,59.9,1368,39620,2,4.0,2,90,4.3,1,5,0,12
0,4.1,59.9,350,21686,8,6.0,2,1245,4.3,3,6,0,24
1,4.7,59.9,498,6579,3,4.5,2,305,4.6,20,6,0,79
0,3.7,59.9,126,20770,2,4.0,2,550,3.8,7,6,0,14
0,4.3,59.9,407,2200,3,4.0,2,1945,4.1,3,6,0,26
0,3.7,59.9,2324,76892,1,1.5,2,1765,4.2,7,6,0,63
0,4.5,59.9,2430,2430,3,17.5,2,30,4.5,8,7,0,60
0,3.6,59.9,2324,76892,1,1.5,2,1765,4.2,7,6,0,63
0,4.2,59.9,8290,128355,1,1.0,2,335,3.9,4,6,0,31
0,4.0,59.9,4023,725433,1,2.0,2,365,4.1,8,5,0,19
0,4.4,59.9,124,884,9,10.5,2,30,4.7,9,6,0,8
1,4.7,59.9,2599,52559,1,27.5,2,30,4.4,18,6,0,166
0,5.0,59.9,202,3340,13,8.5,2,30,4.7,7,6,0,15
1,4.7,59.9,6534,156655,245,28.0,2,30,4.6,4,6,0,43
0,4.7,59.9,18917,156655,107,28.0,2,60,4.6,4,6,0,51
0,5.0,59.9,20,2874,3,15.0,2,275,4.1,10,5,0,3
0,4.7,59.9,2231,156655,106,28.0,2,60,4.6,4,6,5,43
0,4.8,59.9,89,1110,5,5.5,2,90,4.4,5,7,0,6
0,4.8,59.9,4259,10296,102,30.0,2,580,4.5,3,6,0,16
1,4.6,59.9,10342,10936,8,25.0,2,90,4.6,6,5,0,1034
0,4.8,59.9,125,45545,2,8.0,2,150,4.3,4,6,0,4
0,4.8,59.9,1206,162,2,8.5,2,305,4.8,6,7,5,162
0,4.7,59.9,429,3340,11,8.0,2,30,4.7,7,6,0,26
0,4.8,59.9,10298,278948,3,15.0,2,185,4.5,4,5,0,35
0,4.6,59.9,1803,5661,1,25.5,2,275,4.3,8,6,0,163
0,5.0,59.9,2040,725433,8,15.5,2,215,4.1,7,6,0,4
0,4.6,59.9,16,2286,3,4.0,2,275,4.3,4,6,0,3
0,4.6,59.9,1200,17782,13,3.0,2,90,4.5,9,6,0,232
0,4.8,59.9,419,419,1,21.0,2,215,4.8,14,6,0,21
0,4.0,59.9,1233,58986,28,18.5,2,120,3.9,6,6,0,24
0,4.8,59.9,15948,41681,2,4.5,2,30,4.6,8,6,0,68
0,4.2,59.9,1420,58986,26,16.5,2,120,3.9,6,6,0,26
0,4.6,59.9,531,72826,1,12.0,2,610,3.9,3,6,0,26
1,4.5,59.9,1183,78,2,5.0,2,120,4.6,7,5,5,62
0,4.5,59.9,757,150,13,4.5,2,305,4.6,5,6,0,47
0,4.6,59.9,5949,11125,2,4.5,2,335,4.6,10,5,5,493
1,4.7,59.9,2081,41684,2,5.5,2,245,4.5,10,6,0,164
0,3.6,59.9,20313,300678,1,2.5,2,30,4.0,4,5,0,44
0,4.8,59.9,3919,263587,4,3.0,2,700,4.5,4,5,5,472
1,4.6,59.9,10342,10938,8,25.0,2,90,4.6,6,5,0,1034
0,4.4,59.9,40,3457,1,2.5,2,185,4.2,9,6,0,11
1,4.5,59.9,1100,232561,13,14.0,2,60,4.5,7,6,0,55
0,3.6,59.9,6041,1294555,1,5.0,2,1975,4.3,2,6,0,662
1,4.6,59.9,51071,278948,3,4.0,2,185,4.5,6,5,0,359
0,4.0,59.9,4409,800379,1,6.0,2,1945,4.2,5,6,0,458
0,4.3,59.9,4099,278948,3,8.0,2,185,4.5,4,5,0,18
0,4.5,59.9,214,231022,1,3.5,2,335,4.2,4,6,0,13
0,3.8,59.9,53007,167970,9,4.0,2,700,4.0,3,5,0,581
0,4.6,59.9,291,43566,1,4.5,2,185,4.6,8,5,0,20
0,3.5,59.9,143,12889,7,4.0,2,1580,3.7,9,6,0,14
0,4.2,59.9,919,725433,1,2.0,2,90,4.1,7,5,0,3
0,3.9,59.9,1389,2887,25,6.0,2,1065,3.8,10,6,0,94
0,4.6,59.9,56,82377,1,4.5,2,120,4.4,4,5,0,12
0,4.5,59.9,3120,39621,4,4.0,2,185,4.3,1,5,0,50
0,4.2,59.9,463,12889,6,7.0,2,1460,3.7,12,6,0,39
0,4.4,59.9,10481,82377,4,7.5,2,215,4.4,7,6,5,404
0,4.1,59.9,2428,762,69,10.5,2,1340,4.5,7,8,0,273
0,4.3,59.9,40,84,2,2.5,2,730,4.3,9,6,0,6
0,3.5,59.9,48,49415,1,3.0,2,730,3.8,6,5,0,11
0,4.2,59.9,19950,725433,4,5.0,2,305,4.1,7,6,0,111
0,4.8,59.9,342,23795,4,9.0,9,305,4.3,2,5,0,11
0,4.5,59.9,1260,41684,14,20.0,2,30,4.5,6,6,0,263
0,3.8,59.9,2079,247595,3,3.0,2,90,4.3,21,6,0,22
0,4.4,59.9,2303,725433,1,11.0,2,365,4.1,15,5,0,56
0,4.1,59.9,1269,21686,11,8.5,2,1490,4.3,3,6,0,167
0,3.5,59.9,121,800379,1,1.0,2,1945,4.2,3,6,0,10
0,4.4,59.9,5337,8292,2,2.5,2,2405,4.4,12,6,0,226
0,4.3,59.9,1856,10530,1,2.0,2,1155,4.6,4,5,0,584
0,4.1,59.9,287,393706,5,3.0,2,1645,3.9,6,6,0,22
0,4.1,59.9,22538,22538,22,9.0,2,425,4.1,9,8,0,198
0,3.7,59.9,12275,51398,2,15.5,2,120,4.4,9,6,0,57
0,3.6,59.9,7049,160601,2,2.5,2,215,4.4,10,5,0,472
0,4.1,59.9,166,21686,3,31.0,2,1520,4.3,5,6,0,7
0,3.6,59.9,20313,300749,1,2.5,2,30,4.0,4,5,0,44
0,4.5,59.9,190,272,1,1.0,2,305,4.4,5,6,0,7
0,3.9,59.9,353,231022,27,1.0,2,1550,4.2,6,6,0,46
0,4.1,59.9,2355,255414,2,1.0,2,185,4.4,4,6,0,5
0,3.4,59.9,1139,7232,1,4.5,2,2160,3.8,4,6,0,70
0,4.6,59.9,56,82385,1,4.5,2,120,4.4,4,5,0,12
0,4.7,59.9,931,91023,8,2.0,2,515,4.4,2,5,5,173
0,4.4,59.9,225,23401,1,1.5,2,515,4.1,4,7,0,54
0,4.1,59.9,323,651,3,1.5,2,215,4.0,5,5,0,10
0,4.2,59.9,476,651,3,3.5,2,215,4.0,9,6,0,79
0,4.0,59.9,2593,133129,33,9.5,2,1645,4.5,7,5,0,197
0,3.9,59.9,11954,17201,6,2.0,2,730,3.7,6,6,0,265
0,4.1,59.9,9583,62914,9,3.0,2,150,4.3,4,5,0,36
0,4.2,59.9,1635,14160,1,1.0,2,305,4.0,7,5,0,13
0,4.1,59.9,22492,725433,1,2.0,2,365,4.1,6,5,0,105
0,4.0,59.9,165,165,1,2.0,2,610,4.0,1,7,0,35
1,4.4,59.9,4905,59644,12,15.5,2,335,4.7,5,6,5,536
0,3.6,59.9,1856,5661,4,13.5,2,455,4.3,5,6,0,266
0,3.7,59.9,22475,300749,202,11.0,2,30,4.0,9,6,0,75
1,4.6,59.9,93630,105,1,16.5,2,60,4.6,12,5,5,3006
0,4.8,59.9,3129,156655,242,28.0,2,60,4.6,4,6,0,6
0,4.6,59.9,1154,44607,46,5.0,2,1005,4.5,3,5,0,285
0,4.7,59.9,140,2437,3,9.5,2,30,4.8,5,6,0,14
0,5.0,59.9,230,2912,6,17.5,2,60,4.9,7,6,0,58
0,4.8,59.9,93,431,2,3.5,2,30,4.6,18,5,0,20
0,4.8,59.9,4058,156655,316,28.0,2,30,4.6,4,6,0,6
0,4.6,59.9,15078,156655,174,28.0,2,60,4.6,8,6,0,35
0,4.6,59.9,4665,1784,1,13.5,2,515,4.3,5,6,5,595
1,4.8,59.9,20427,50966,1,3.5,2,335,4.8,11,6,5,4850
0,4.8,59.9,361,548411,1,4.5,2,30,4.5,16,7,0,43
0,3.8,59.9,17283,156655,112,28.0,2,60,4.6,8,6,0,21
0,4.7,59.9,911,22806,1,16.0,2,305,4.7,11,6,5,76
0,4.0,59.9,345,6700,1,10.0,2,30,4.4,9,6,0,72
0,4.6,59.9,8746,156726,156,28.0,2,60,4.6,20,6,0,64
0,4.8,59.9,3129,156726,242,28.0,2,60,4.6,4,6,0,6
0,4.8,59.9,434,41684,1,1.5,2,30,4.5,7,5,0,57
0,4.6,59.9,15078,156726,174,28.0,2,60,4.6,8,6,0,35
0,4.5,59.9,1996,41684,1,3.0,2,580,4.5,7,5,0,70
0,4.8,59.9,154,346,1,1.5,2,455,4.7,6,6,0,45
0,4.6,59.9,254,8211,1,2.5,2,730,4.3,6,5,0,58
0,5.0,59.9,53,61327,12,3.0,2,150,4.4,10,6,0,3
0,3.4,59.9,1102,5633,2,1.5,2,30,4.4,4,6,0,3
0,4.6,59.9,623,725433,1,2.0,2,60,4.1,6,5,0,2
0,4.8,59.9,4761,160601,3,12.0,2,215,4.4,8,5,0,40
1,4.7,59.9,1506,150270,3,7.0,2,185,4.3,5,7,0,166
0,4.5,59.9,12334,278953,3,10.5,2,185,4.5,4,5,0,30
0,4.8,59.9,4058,156726,316,28.0,2,30,4.6,4,6,0,6
0,4.7,59.9,1083,135573,8,6.5,2,670,4.6,4,6,0,74
0,5.0,59.9,16,21686,3,6.0,2,425,4.3,5,6,0,0
0,5.0,59.9,1374,725433,7,9.5,2,215,4.1,6,6,0,3
0,4.5,59.9,26589,206311,11,25.0,2,1490,4.0,4,5,0,513
0,4.7,59.9,20005,125871,4,6.0,2,790,4.2,12,5,0,140
0,4.2,59.9,767,78,3,4.5,2,120,4.6,4,6,5,49
0,4.7,59.9,538,8353,8,8.0,2,150,4.8,4,6,0,96
0,4.3,59.9,6507,57339,40,29.5,2,245,4.0,4,6,0,177
0,3.8,59.9,3800,800446,2,6.5,2,670,4.2,7,6,0,284
0,4.5,59.9,1996,41688,1,3.0,2,580,4.5,7,5,0,70
0,4.9,59.9,64,77,5,1.5,2,335,4.7,11,5,0,8
0,4.8,59.9,26,576,6,2.0,2,395,4.4,6,6,0,4
0,4.7,59.9,13719,64490,1,9.5,2,640,3.9,1,5,0,15
0,4.7,59.9,19948,120396,1,5.0,2,850,4.4,8,6,0,249
0,3.6,59.9,670,40566,1,4.0,2,215,4.2,6,5,0,114
0,4.5,59.9,50618,59339,1,2.5,2,150,4.7,5,6,0,693
0,4.6,59.9,21845,57692,4,9.0,2,150,4.8,3,6,5,256
0,4.2,59.9,14503,16482,43,2.5,2,365,4.3,1,5,0,110
